date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:47:20	146225/146225	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a4e-23b31%22	https://graygrids.com/demos/themes/margo/images/portfolio-big-03.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/portfolio-big-03.jpg	(from https://graygrids.com/demos/themes/margo/index-01.html)
12:47:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:19%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-02.html)
12:47:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:20%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-02.html)
12:47:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:20%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-03.html)
12:47:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:20%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-03.html)
12:47:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:21%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-04.html)
12:47:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:21%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-04.html)
12:47:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:21%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-05.html)
12:47:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:21%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-05.html)
12:47:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:22%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-06.html)
12:47:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:23%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-06.html)
12:47:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:23%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-07.html)
12:47:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:24%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/index-07.html)
12:47:24	60792/60792	---M--	200	added ('OK')	image/jpeg	etag:%2255d84995-ed78%22	https://graygrids.com/demos/themes/margo/images/about-01.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/about-01.jpg	(from https://graygrids.com/demos/themes/margo/about.html)
12:47:25	85006/85006	---M--	200	added ('OK')	image/jpeg	etag:%2255d84997-14c0e%22	https://graygrids.com/demos/themes/margo/images/about-02.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/about-02.jpg	(from https://graygrids.com/demos/themes/margo/about.html)
12:47:25	84579/84579	---M--	200	added ('OK')	image/jpeg	etag:%2255d84999-14a63%22	https://graygrids.com/demos/themes/margo/images/about-03.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/about-03.jpg	(from https://graygrids.com/demos/themes/margo/about.html)
12:47:25	62237/62237	---M--	200	added ('OK')	image/jpeg	etag:%2255d849cb-f31d%22	https://graygrids.com/demos/themes/margo/images/bussniss-pic.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/bussniss-pic.jpg	(from https://graygrids.com/demos/themes/margo/about.html)
12:47:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:25%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/services.html)
12:47:26	41107/41107	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a54-a093%22	https://graygrids.com/demos/themes/margo/images/service-01.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/service-01.jpg	(from https://graygrids.com/demos/themes/margo/services.html)
12:47:26	42793/42793	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a55-a729%22	https://graygrids.com/demos/themes/margo/images/service-02.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/service-02.jpg	(from https://graygrids.com/demos/themes/margo/services.html)
12:47:26	42799/42799	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a57-a72f%22	https://graygrids.com/demos/themes/margo/images/service-03.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/service-03.jpg	(from https://graygrids.com/demos/themes/margo/services.html)
12:47:26	5635/5635	---M--	200	added ('OK')	image/jpeg	etag:%2255d849b7-1603%22	https://graygrids.com/demos/themes/margo/images/blog-mini-01.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/blog-mini-01.jpg	(from https://graygrids.com/demos/themes/margo/right-sidebar.html)
12:47:26	4581/4581	---M--	200	added ('OK')	image/jpeg	etag:%2255d849b8-11e5%22	https://graygrids.com/demos/themes/margo/images/blog-mini-02.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/blog-mini-02.jpg	(from https://graygrids.com/demos/themes/margo/right-sidebar.html)
12:47:27	3789/3789	---M--	200	added ('OK')	image/jpeg	etag:%2255d849b9-ecd%22	https://graygrids.com/demos/themes/margo/images/blog-mini-03.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/blog-mini-03.jpg	(from https://graygrids.com/demos/themes/margo/right-sidebar.html)
12:47:27	178715/178715	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a12-2ba1b%22	https://graygrids.com/demos/themes/margo/images/portfolio-01.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/portfolio-01.jpg	(from https://graygrids.com/demos/themes/margo/latest-projects.html)
12:47:28	238886/238886	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a1c-3a526%22	https://graygrids.com/demos/themes/margo/images/portfolio-02.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/portfolio-02.jpg	(from https://graygrids.com/demos/themes/margo/latest-projects.html)
12:47:28	146225/146225	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a21-23b31%22	https://graygrids.com/demos/themes/margo/images/portfolio-03.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/portfolio-03.jpg	(from https://graygrids.com/demos/themes/margo/latest-projects.html)
12:47:28	178715/178715	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a28-2ba1b%22	https://graygrids.com/demos/themes/margo/images/portfolio-04.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/portfolio-04.jpg	(from https://graygrids.com/demos/themes/margo/latest-projects.html)
12:47:28	238886/238886	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a30-3a526%22	https://graygrids.com/demos/themes/margo/images/portfolio-05.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/portfolio-05.jpg	(from https://graygrids.com/demos/themes/margo/latest-projects.html)
12:47:28	106618/106618	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a36-1a07a%22	https://graygrids.com/demos/themes/margo/images/portfolio-06.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/portfolio-06.jpg	(from https://graygrids.com/demos/themes/margo/latest-projects.html)
12:47:29	172235/172235	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a3b-2a0cb%22	https://graygrids.com/demos/themes/margo/images/portfolio-07.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/portfolio-07.jpg	(from https://graygrids.com/demos/themes/margo/latest-projects.html)
12:47:29	81250/81250	---M--	200	added ('OK')	image/jpeg	etag:%2255d84a3e-13d62%22	https://graygrids.com/demos/themes/margo/images/portfolio-08.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/portfolio-08.jpg	(from https://graygrids.com/demos/themes/margo/latest-projects.html)
12:47:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:29%20GMT	https://graygrids.com/demos/themes/margo/index-08.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-08.html	(from https://graygrids.com/demos/themes/margo/portfolio-3.html)
12:47:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:29%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/portfolio-3.html)
12:47:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:30%20GMT	https://graygrids.com/demos/themes/margo/index-08.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-08.html	(from https://graygrids.com/demos/themes/margo/portfolio-2.html)
12:47:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:30%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/portfolio-2.html)
12:47:30	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:30%20GMT	https://graygrids.com/demos/themes/margo/index-08.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/index-08.html	(from https://graygrids.com/demos/themes/margo/portfolio-4.html)
12:47:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2008%20Jan%202016%2017:47:31%20GMT	https://graygrids.com/demos/themes/margo/animated-graphs.html	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/animated-graphs.html	(from https://graygrids.com/demos/themes/margo/portfolio-4.html)
12:47:31	185045/185045	---M--	200	added ('OK')	image/jpeg	etag:%2255d849a3-2d2d5%22	https://graygrids.com/demos/themes/margo/images/blog-01.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/blog-01.jpg	(from https://graygrids.com/demos/themes/margo/blog.html)
12:47:32	210507/210507	---M--	200	added ('OK')	image/jpeg	etag:%2255d849ac-3364b%22	https://graygrids.com/demos/themes/margo/images/blog-02.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/blog-02.jpg	(from https://graygrids.com/demos/themes/margo/blog.html)
12:47:32	248139/248139	---M--	200	added ('OK')	image/jpeg	etag:%2255d849b6-3c94b%22	https://graygrids.com/demos/themes/margo/images/blog-05.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/blog-05.jpg	(from https://graygrids.com/demos/themes/margo/blog.html)
12:47:32	97920/97920	---M--	200	added ('OK')	image/jpeg	etag:%2255d849af-17e80%22	https://graygrids.com/demos/themes/margo/images/blog-03.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/blog-03.jpg	(from https://graygrids.com/demos/themes/margo/blog.html)
12:47:32	105418/105418	---M--	200	added ('OK')	image/jpeg	etag:%2255d849b2-19bca%22	https://graygrids.com/demos/themes/margo/images/blog-04.jpg	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/blog-04.jpg	(from https://graygrids.com/demos/themes/margo/blog.html)
12:47:32	57993/57993	---M--	200	added ('OK')	image/png	etag:%2255d8499c-e289%22	https://graygrids.com/demos/themes/margo/images/author.png	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/author.png	(from https://graygrids.com/demos/themes/margo/single-post.html)
12:47:32	27814/27814	---M--	200	added ('OK')	image/png	etag:%2255d8499d-6ca6%22	https://graygrids.com/demos/themes/margo/images/avatar.png	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/images/avatar.png	(from https://graygrids.com/demos/themes/margo/single-post.html)
12:47:33	47/47	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202016%2017:47:32%20GMT	https://graygrids.com/demos/themes/margo/php/send.php	C:/xampp/htdocs/prueba/graygrids.com/demos/themes/margo/php/send.html	(from https://graygrids.com/demos/themes/margo/contact.html)
